,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d
2231,-309.79022,-1467.57471,-586.11877,69.14204,16.84367,5.09466,361.75677,-4.66888,43.89921,-68.3423,-4.10071,-0.01237,-2159.94287,-430.50244,-1687.70422,68.53194,-22.36694,0.1228,2623.77612,-929.07159,872.21613,-66.98034,8.38816,-0.00381
2232,-825.07751,-374.22086,256.06973,66.42597,16.31046,5.3131,-365.60059,-1084.66296,-222.20076,-64.74879,-4.81265,0.00839,-890.91449,-1446.19421,512.33521,66.06269,-21.92986,-1.13953,244.94112,833.37463,154.49962,-63.77921,7.51663,-0.00176
2233,-578.573,497.09091,112.60388,63.69765,16.18815,5.51519,-440.59229,-226.97963,-236.89241,-61.66774,-5.04839,-0.00042,233.44669,-289.37225,865.97101,62.96512,-20.97798,-2.20029,-1151.28577,1013.01868,-303.39429,-60.17281,6.84483,0.00106
2234,430.04776,-144.99512,567.48212,61.4177,16.11266,5.29934,-406.65997,493.07703,-219.86781,-58.53667,-5.27757,-0.00545,464.05011,-36.76518,10.1916,60.19298,-19.93347,-2.79669,-536.21979,-33.66692,-206.79437,-56.41515,6.81482,0.00435
2235,666.86035,-621.58246,146.68564,58.92118,16.06672,5.55346,49.72072,66.41433,-92.64938,-55.05391,-5.32538,0.00759,751.8786,-282.47342,-253.87708,57.51315,-18.95265,-3.38171,-37.30238,-892.24951,-153.98671,-52.73109,6.75284,-0.006
2236,344.96628,-140.90645,-1185.09143,56.0078,15.96557,6.11895,251.34824,-206.44759,17.83641,-51.64187,-5.37881,-0.00487,910.47198,432.01471,-129.07758,54.52327,-18.18391,-3.8475,-215.34535,-863.53967,-221.53259,-49.29643,6.52303,0.00376
2237,178.74789,215.51768,-411.6423,53.28339,15.46321,6.18606,-66.3963,-389.71634,-35.06013,-48.3672,-5.58958,0.00005,567.52502,277.41315,-7.34855,51.92869,-17.66761,-4.06963,-556.11139,-7.40274,-129.02473,-46.28393,6.27281,-0.00188
2238,63.88322,401.60126,1718.6134,50.6993,14.68526,6.01818,-173.71123,-777.38495,7.80346,-45.03761,-5.59236,0.00505,-44.65848,-227.09238,-263.70288,49.53808,-17.28326,-4.27048,-428.35556,54.36014,-86.51035,-43.204,6.0929,-0.00297
2239,97.16856,465.64301,1056.46484,47.98743,14.39134,6.45935,-382.10428,-270.31165,-40.37177,-42.06781,-5.57475,-0.00791,-682.88025,477.86728,-1425.70178,46.78801,-16.88337,-4.31797,726.18109,-665.48151,-20.47505,-40.01358,6.26162,0.00798
2240,-340.56589,57.63901,-1540.22363,45.40958,14.3003,7.54433,57.6748,386.22977,-66.92001,-39.21453,-5.33107,0.00728,-540.79541,481.44907,-1192.19373,44.24226,-16.4591,-4.92559,803.8833,-300.09305,67.44814,-37.17704,6.04402,-0.00393
2241,-782.31494,479.32819,-1271.66357,42.94837,13.74637,7.75932,642.37823,-440.86652,163.10869,-35.94772,-5.02218,0.00246,256.84619,93.33961,1163.91699,41.70695,-16.11705,-6.33309,-941.71375,317.57919,-147.92703,-34.29563,5.25812,-0.00359
2242,-55.43745,1172.44385,141.2735,40.65363,13.41505,7.26695,-241.39572,-1015.70905,109.15849,-32.98581,-5.2021,-0.00838,606.82599,524.88788,1576.89307,39.12013,-15.57376,-7.0168,-1316.396,96.11429,-241.28227,-31.28345,5.00991,0.00416
2243,660.59241,249.27216,-394.09644,38.88557,13.26027,7.32037,-630.79956,-133.03131,-110.21963,-30.49449,-5.02748,0.00815,363.08731,232.0564,-283.14148,37.13353,-14.95985,-6.91632,184.92635,-350.36771,-34.51997,-28.47987,5.31496,-0.001
2244,563.22607,-477.46661,121.47775,37.17122,12.68357,7.07052,-215.43961,217.88951,-29.07573,-27.80261,-4.4802,-0.00101,12.14309,-198.28061,-968.21667,35.12363,-14.54888,-7.07255,815.72504,-970.75757,-50.95791,-25.61776,5.36875,-0.00089
2245,150.73013,42.50296,1335.81055,35.11745,12.00294,6.67742,-626.9223,-317.3374,39.43161,-25.014,-4.22938,-0.00721,-36.93081,136.23686,349.32736,32.80965,-14.20231,-7.59102,14.21953,-961.65448,-178.25233,-23.01304,4.97503,0.00052
2246,-191.30238,0.5557,250.5368,33.07124,11.46983,7.13163,-53.58293,-394.91592,73.75675,-22.33375,-3.55068,0.00815,521.27069,349.02258,1815.63049,30.68376,-13.77122,-8.13138,-765.54144,-293.95224,-158.57454,-20.85713,4.52433,0.00172
2247,-157.02075,-138.02631,-714.33453,31.07103,11.08025,7.44624,1278.82446,-126.18414,184.38353,-19.73488,-2.6567,-0.00029,852.50647,692.47418,983.52759,28.75835,-13.22584,-7.83619,-799.73926,-302.21378,-143.76674,-18.62761,4.33608,0.00017
2248,-828.56726,855.09265,-403.56149,28.94822,10.55017,7.31882,900.14081,-262.76825,148.04909,-17.29821,-2.42804,-0.00318,-561.87939,1072.94226,-1182.13611,27.1184,-13.06964,-6.98817,50.50414,-372.56558,-64.34541,-16.58408,4.37268,-0.00081
2249,-1611.13672,1315.98938,-770.76111,27.06672,10.10874,7.31031,65.31738,-840.96997,113.6632,-14.92853,-2.39398,0.00273,-1936.97363,811.92773,-1890.84717,25.7321,-13.00869,-6.74137,1123.09692,-480.78418,-5.36421,-14.72641,4.45342,0.00245
2250,-306.16162,167.3786,-213.13774,25.93645,10.39796,6.85344,211.50946,-1211.625,193.22078,-12.78233,-2.14526,-0.00062,-381.37888,172.867,-815.23181,24.46574,-12.06885,-7.2125,450.88351,-1237.92444,-202.06284,-12.7247,4.03834,-0.00236
2251,933.75708,-73.04428,1790.5354,24.80547,10.72869,6.01327,318.9285,-984.48645,181.3708,-11.06933,-1.92645,-0.00119,1405.31775,-201.92995,779.02094,23.191,-11.01853,-8.03115,-1312.04956,-898.44977,-289.40488,-11.19929,3.22304,-0.00111
2252,61.84345,732.07227,1321.51782,23.17204,10.57698,6.11411,6.42252,-329.92749,51.8607,-9.65464,-1.785,0.00031,480.78244,-146.89528,931.35675,21.85326,-10.73615,-8.34018,-966.8103,410.4111,-38.15966,-10.19191,3.03237,0.00233
2253,-137.16051,-474.81134,-1190.74023,22.01784,10.62385,6.89322,-385.49036,579.58759,-107.76596,-8.36839,-1.60222,0.00002,-252.16656,-85.64181,224.37999,20.60246,-10.42615,-8.19372,600.30548,245.3056,73.48984,-8.87671,3.31139,0.0004
2254,852.81665,-1682.85059,-895.46674,20.93975,10.84109,6.8957,-641.02869,932.51379,-161.89603,-6.89288,-1.37174,-0.00178,537.08075,110.2751,253.26286,19.28923,-9.79479,-8.30666,465.61377,-760.57611,-94.51244,-7.34568,3.13201,-0.00213
2255,446.20029,498.26758,1850.00635,18.95574,10.55727,6.42496,-184.51863,-318.95288,62.71436,-4.94993,-0.9571,0.0019,412.95886,762.5354,-504.87,17.97965,-9.53357,-8.08937,-354.3645,-743.14783,-157.87671,-6.20072,2.75428,0.00103
2256,-557.61853,2872.0752,1958.85449,16.96692,10.13976,6.7469,709.26581,-1912.84778,354.03525,-2.97722,-0.4148,0.00094,-154.18774,1315.14404,-1150.93262,16.87778,-9.45791,-7.92624,-465.86359,-348.71765,-92.30312,-5.28971,2.61309,0.0002
2257,-549.6073,1739.07764,-1723.04199,16.06343,10.04894,8.06785,1060.41235,-1447.48547,277.83954,-1.85486,-0.03806,-0.00157,151.4937,1099.45679,138.08795,16.08987,-9.16696,-8.5127,-524.86725,-467.53909,-101.83309,-4.40474,2.50576,-0.00118
2258,-305.2402,-296.9986,-3447.89575,15.8495,9.96883,8.75115,823.65717,-42.39029,23.66721,-1.32431,0.12833,0.00045,213.27602,605.41376,934.79108,15.70866,-9.05153,-8.84567,-209.23495,-950.19257,-165.29211,-3.6857,2.58194,0.00068
2259,227.00174,-63.65029,-130.72845,15.46201,10.0133,7.73079,78.03331,-171.17982,30.29713,-0.57272,-0.00677,-0.00058,184.99304,430.48199,539.35236,15.44118,-9.00778,-8.78007,368.01724,-1135.07581,-165.92152,-3.20407,2.7864,0.00008
2260,698.21454,435.11169,2332.3689,15.05713,10.10276,6.86618,-638.93976,-816.89752,130.93286,0.12244,-0.22147,-0.00009,492.7623,-257.46835,146.92174,15.38179,-8.88593,-8.71001,39.45742,-124.16116,-16.59157,-3.17322,2.65844,-0.00011
2261,-160.33051,-152.90573,805.23804,14.80377,9.73416,7.24631,-140.38342,-667.90924,108.56689,0.50439,-0.02066,0.00051,-9.88417,-768.17639,-516.3634,15.36435,-9.0661,-8.44337,-360.40927,676.9953,92.52617,-3.22092,2.50829,0.00022
2262,-873.88257,178.50632,-422.17734,14.29249,9.44696,7.60241,600.54041,-382.51041,65.65156,0.77943,0.29155,-0.00007,-673.84436,526.08142,-677.59064,14.7773,-9.25683,-8.40582,85.51471,-328.7399,-50.28637,-2.79359,2.67237,0.00029
2263,-152.32721,848.11053,-352.68265,13.83576,9.63465,7.66979,198.39095,-68.6053,12.31795,0.86528,0.24385,-0.00004,-160.47415,1499.03052,-71.73294,14.33947,-9.08368,-8.68091,185.43747,-1044.19238,-160.90007,-2.52974,2.71491,-0.0001
2264,337.32809,387.87784,-682.09564,13.8371,9.75478,7.86776,73.68913,38.06852,-6.30579,0.90321,0.21462,0.00014,522.62823,384.70856,438.78967,14.65586,-8.90143,-8.86991,-372.17496,-236.05067,-54.45442,-2.76979,2.5501,0.00019
2265,-175.61594,302.99661,18.53506,13.88013,9.67396,7.68927,666.15009,-576.03766,96.43913,1.11363,0.304,-0.00024,152.60127,-635.95319,1048.15869,14.96927,-8.97962,-9.01355,-310.47214,520.4671,70.92141,-2.98001,2.57857,-0.00013
2266,-533.86401,526.6391,1154.35144,13.92401,9.6837,7.35635,96.38231,-640.71887,105.97415,1.05701,0.05105,0.00022,-670.10229,-553.72198,1202.86523,15.02458,-9.13872,-8.84349,504.64609,742.55206,141.56403,-3.06365,2.80465,0.00011
2267,-64.34276,-663.75909,-82.7082,14.26297,9.89913,7.72864,-1015.15942,369.49988,-64.35705,0.60375,-0.26302,-0.00003,-557.77252,-476.68811,-12.74096,15.0847,-9.0202,-8.16038,609.62299,288.20441,71.01903,-2.89392,2.85693,-0.00008
2268,427.44302,-1513.23108,-1518.97388,14.40273,10.174,8.14647,-268.59012,394.72278,-65.8769,0.48127,-0.10398,0.00049,435.82523,-271.17065,-1310.78638,15.02301,-8.60997,-7.46069,-337.95624,-968.07373,-170.32841,-2.45562,2.60279,-0.00006
2269,-23.89613,612.46283,-191.63832,13.92342,10.21603,7.68343,1340.5448,-1094.75354,190.42,0.68333,0.21776,-0.00102,631.29333,1180.25146,-659.58087,14.68349,-8.42726,-7.31782,-604.75104,-1671.32434,-290.14392,-2.4025,2.49689,-0.00016
2270,-312.69684,3285.55835,1021.78802,13.46184,10.24562,7.2414,708.8089,-1962.84253,324.60452,0.39166,-0.03508,0.00063,64.47816,2604.28589,762.39331,14.4645,-8.56432,-7.54445,-46.8313,-915.4314,-147.3082,-2.97565,2.65083,-0.00075
2271,556.95551,2026.70874,379.21011,14.30097,10.54398,7.40871,-1065.71448,-699.36035,100.04484,-0.68526,-0.58719,0.00193,357.97348,1142.98218,99.2382,15.45144,-8.56716,-7.23229,-218.47322,428.7764,56.74081,-3.8585,2.59881,0.00096
2272,690.50977,-791.44922,290.46078,16.0007,10.58894,7.42451,-389.2439,1159.51135,-187.22729,-2.0007,-0.42218,-0.0028,685.70007,-891.32819,-1002.85669,16.93263,-8.6262,-6.81887,-360.69482,598.21948,79.73672,-4.52551,2.63442,0.0005
2273,-605.87439,-343.80807,-111.07491,16.85338,10.21956,7.53347,1240.83484,546.69623,-70.70934,-2.65171,-0.10581,-0.00029,-149.83145,-127.72256,-450.08417,17.5022,-9.11732,-7.03608,144.81888,-339.72504,-50.96319,-4.86524,2.99005,0.00015
2274,-833.17725,915.61536,-1881.12109,17.5852,10.19898,7.97333,753.86731,-1649.99084,283.50903,-3.04005,-0.56302,0.00048,-178.34267,623.52826,-172.82967,18.21809,-9.46507,-7.16121,-331.85275,-789.73535,-153.04095,-5.45452,3.08995,0.00034
2275,480.8721,621.18732,-1035.39905,19.05855,10.56512,7.5224,-221.79736,-2381.96777,393.7926,-4.22769,-1.06519,-0.00204,1142.65479,146.35199,-75.20895,19.32717,-9.52809,-7.33553,-1128.97827,-1363.27075,-302.36447,-6.23323,3.17621,0.00114
2276,833.98969,771.66394,2299.85376,20.57527,10.57733,6.35372,63.94427,-2121.47729,338.47687,-6.05004,-1.22953,0.00268,985.90839,589.08215,470.85968,20.15741,-10.15292,-7.69368,-239.39545,-2250.29639,-424.38843,-7.31575,3.8044,-0.00113
2277,-740.00317,1339.94031,2067.59277,22.13599,10.23601,6.39311,979.63013,-1782.27173,347.56921,-8.41514,-1.32895,-0.00072,-795.85486,1473.46912,190.35054,21.27818,-11.24037,-7.58865,901.27252,-1945.95496,-316.0946,-9.28649,4.42816,-0.00154
2278,-1980.65149,1273.06348,-1248.6012,23.92741,10.20576,7.42861,1291.34839,-930.57373,271.39981,-11.43153,-1.5206,-0.00577,-1194.45227,1503.15698,-132.20941,22.83692,-11.92951,-7.53637,155.45563,-966.77905,-198.46808,-11.73849,4.46742,0.00244
2279,-471.13593,24.74965,-1279.44043,26.32661,10.9393,7.50084,74.28675,170.30447,5.96073,-14.78607,-2.23391,0.00869,374.5556,309.42899,-250.29683,24.9262,-12.12106,-7.63477,-1008.35382,-193.91072,-143.79794,-14.39915,4.38173,0.00047
2280,1238.64075,-1603.93665,1541.2771,29.09106,11.74978,6.74813,-396.88669,1275.23755,-145.81497,-18.14319,-2.90669,-0.00087,1145.47815,-492.56537,-456.72119,27.18085,-12.47318,-7.61196,-528.60211,-8.92026,-59.81344,-17.2314,4.77298,-0.00265
2281,-97.99644,-1147.75,1305.76062,30.85965,11.91376,7.03616,948.2832,1444.62097,1.12247,-21.01043,-3.12831,-0.00732,-86.78354,396.84216,192.33698,28.87924,-13.47186,-7.79972,300.50214,-585.7049,-91.59453,-19.90924,5.32165,-0.0004
2282,-999.35577,879.13605,-1132.11011,32.0205,12.44435,7.99983,426.74619,-514.04053,179.48344,-23.39012,-4.06418,0.00772,-678.72156,420.56061,544.74268,30.91135,-14.3285,-7.84539,-59.22588,-602.08948,-145.35834,-22.84559,5.5089,0.00404
2283,483.59631,1785.52527,-657.45544,33.82037,13.45016,7.8859,-1294.91077,-2408.15698,239.60085,-25.92405,-5.33201,0.00359,419.38812,-562.14612,213.97026,33.35584,-14.65188,-7.66357,-549.93182,-364.96548,-158.14543,-26.03462,5.6659,-0.0029
2284,475.91794,595.93542,357.86734,36.30111,13.86322,7.65415,-341.03433,-859.35828,155.53313,-29.35202,-5.446,-0.01098,958.11896,-208.65289,625.92993,35.25892,-15.28084,-7.55341,-674.50232,-516.4173,-282.68732,-29.16341,6.05129,-0.00138
2285,-619.341,-885.73572,-985.13727,38.87031,14.24058,8.18709,833.12274,1372.32068,-75.08717,-33.1555,-5.32483,0.00228,344.41208,223.9707,319.64981,37.32737,-16.16292,-7.02452,-583.03784,72.45526,-235.6427,-32.70317,6.45029,0.00721
2286,149.1848,-470.71719,-539.63654,41.11026,14.87087,7.83146,-261.00757,100.2083,-113.65495,-36.1915,-6.03669,0.00789,-243.746,213.46323,-1207.07837,39.65251,-16.9636,-6.07681,447.76996,168.09795,43.86184,-36.23127,7.23576,-0.00961
2287,481.28406,280.67297,1453.25232,43.34092,15.15655,7.10765,-515.00616,-1473.55359,131.80435,-39.17983,-6.41402,-0.00845,-434.84106,515.08624,-896.80939,41.71078,-17.88705,-5.71551,973.72333,-569.55762,40.67088,-39.45952,7.93263,0.00547
2288,-977.27686,15.10978,966.69843,45.54332,15.44269,7.48246,513.06079,-538.12451,173.81303,-42.83821,-6.17264,-0.00275,-772.74988,294.41626,1127.39197,43.97607,-18.92364,-5.78771,249.31287,-299.84756,-20.97455,-43.0289,7.91676,0.00841
2289,-954.16528,-423.53317,-779.47516,47.63056,16.33564,7.70952,339.36746,470.78101,-31.99905,-46.61955,-6.34608,0.01138,-743.07953,-453.67892,1544.26477,46.43094,-19.57635,-5.37243,402.85226,-38.11759,166.56056,-46.62307,8.09336,-0.01514
2290,359.01981,-781.68762,-1987.34961,49.9461,17.48683,7.40734,-98.10775,614.61395,-49.365,-50.25291,-6.54263,-0.0101,294.46417,-828.05243,-147.99588,48.92353,-19.46864,-4.65951,615.495,-146.98029,155.05862,-50.10376,8.10167,0.0126
2291,666.48157,495.61542,-923.06427,51.93988,17.95553,6.79231,-665.78699,170.32343,-242.12753,-53.68158,-6.66234,0.00086,368.67401,412.82449,-1124.21094,51.03829,-19.55856,-3.89678,-209.83504,235.86711,-10.02027,-53.69751,7.63518,0.00056
2292,1104.66455,2100.82495,2261.71094,54.05389,17.88339,5.51154,-1927.35925,-637.31323,-693.53363,-56.98654,-6.97609,0.01108,-48.16945,1677.40552,372.1666,52.9794,-20.25408,-3.47744,-868.56335,513.26807,-197.93492,-57.14396,7.45954,-0.00649
2293,873.74817,471.38165,1646.96667,56.94735,18.24771,5.40222,-851.27618,-213.70277,-364.86523,-60.28709,-6.26364,-0.01135,1023.00879,330.32462,1209.51367,55.86167,-20.54657,-3.18833,-1148.24146,747.92194,-376.90744,-60.57248,7.39643,0.01163
2294,-934.79773,-1581.6532,-2156.04858,59.52645,18.86531,6.47987,1412.25452,947.32208,289.66428,-63.56248,-4.97875,-0.00142,673.89148,-1052.66882,-1026.59729,59.05632,-20.66004,-1.87575,-116.05357,445.65915,2.88994,-63.91051,7.85049,-0.00746
2295,-796.46503,-594.68799,-1894.18079,61.76778,19.02234,6.07899,401.57361,502.65717,-72.23466,-66.73086,-4.78961,0.00964,-1143.56165,-622.27563,-2182.08032,61.71544,-21.35612,-0.51442,1308.19714,-249.70337,479.91644,-67.05373,8.57685,-0.00346
2296,1069.55835,1016.16547,850.05157,64.17295,18.90975,4.74514,-1192.99316,-570.64923,-525.22833,-69.71815,-4.81207,-0.00085,176.89648,-164.71327,380.54135,63.88088,-22.25776,-0.56184,31.95994,236.85506,-43.23892,-70.25108,8.3734,0.00838
2297,907.73547,-59.8909,845.75763,66.71184,18.8345,4.49453,-16.57509,121.68015,-82.52442,-72.78773,-3.86143,-0.00881,2306.97339,-601.88934,2007.75317,65.98178,-22.93475,-0.54249,-1502.94543,779.2547,-606.13867,-73.32234,8.06417,0.00161
2298,-162.06509,-2206.2229,-54.85765,69.36111,18.79364,4.67145,455.06342,1005.27167,-5.47392,-75.93062,-3.06973,0.00494,-54.27757,-1533.62634,-20.66149,68.77316,-23.54952,1.36683,395.0611,260.70517,210.88626,-76.35213,8.83682,-0.01058
2299,-403.4808,-810.0144,407.67984,71.06121,18.68363,4.40421,-742.36395,73.62302,-465.86682,-78.69668,-2.9344,0.00618,-2856.83472,-644.42151,-1121.54333,70.98376,-24.23461,3.26646,1970.52332,124.2383,886.44659,-79.39327,9.42068,0.00189
2300,-830.61108,1414.07666,495.72974,72.19299,18.74788,4.33496,20.01373,-494.96664,-84.08587,-81.27364,-2.15692,-0.00862,-1100.31177,1312.97253,487.56461,71.99524,-24.65615,3.30081,344.89728,279.88864,196.87149,-82.01633,8.8369,0.00696
2301,-568.1297,-827.78217,308.48447,74.58147,19.15742,4.1336,1307.39905,562.97913,453.51129,-84.17715,-1.13963,0.00059,564.05548,39.26667,870.25024,73.97848,-24.62538,3.49091,-147.70123,-285.5853,27.27281,-84.48224,8.49152,-0.00842
2302,577.83514,-1928.00452,884.77692,76.79171,19.59688,3.48478,21.04865,1005.06189,-85.8416,-87.12387,-1.02972,0.00478,-835.0047,-1589.29382,-172.90758,76.4333,-24.55556,4.50603,1254.67004,-335.25546,707.15527,-87.22112,8.44633,0.00032
2303,-4.92607,1693.68286,125.45654,77.38007,20.20506,3.33275,-655.92041,530.66901,-324.63937,-89.64571,-0.98844,0.00027,-716.59052,758.48456,-438.68268,77.44994,-24.43107,4.82417,357.15146,765.26526,319.2243,-89.893,7.4888,0.00664
2304,-2032.31726,1996.18604,-2080.15405,78.92835,21.01066,3.51361,1599.52185,918.81525,774.14954,-91.93141,-0.26748,-0.00643,1877.6991,2079.28662,-369.84375,78.67691,-24.14666,4.58969,-1867.75916,1273.04858,-771.49847,-92.13914,6.38494,-0.00256
2305,-1295.00635,-1351.76685,-1778.82129,82.06973,21.30534,2.53425,1683.19775,1034.14624,814.87939,-94.26267,-0.26027,-0.00073,2399.21167,-433.90274,-115.18799,81.36809,-24.29473,5.12936,-1755.93079,817.39746,-830.93842,-94.30051,6.30305,-0.00296
2306,2536.58838,-1247.38782,559.34247,84.50008,21.02362,0.36244,-2395.44995,-606.13428,-1145.88831,-96.54028,-1.67676,0.01125,-367.70026,-1821.63635,122.36057,84.00983,-24.88198,6.69105,600.04309,70.22482,287.56937,-96.61773,6.89461,0.0033
2307,3037.28564,81.53487,632.36713,86.12884,20.91013,-0.52039,-3210.99414,-1318.46045,-1535.81702,-98.60939,-1.86381,-0.00682,-3016.19995,-503.4126,-504.01083,85.85883,-25.12778,8.14793,2956.20898,-1184.9281,1513.60095,-98.72918,7.40559,-0.00547
2308,-1047.20215,-153.91223,-122.96381,87.50149,20.62468,0.27523,853.1922,180.95599,330.7106,-100.65105,-0.10648,-0.00601,-2591.76733,773.96967,-468.02982,87.18056,-25.22455,8.41532,2281.82153,-1087.74414,1209.74927,-100.72984,6.70116,0.00139
2309,-2683.27417,-103.37267,562.68127,88.82297,20.16487,0.17412,2243.32397,981.67114,976.29913,-102.81209,0.72083,0.01006,419.241,347.03781,682.84174,88.35825,-25.46409,7.49976,-1335.72742,1169.69373,-535.28479,-102.84692,4.55704,0.01053
2310,-765.79987,-749.78876,488.95218,90.79707,20.3124,-1.01848,237.57069,668.25238,175.75327,-104.96999,0.42534,-0.00392,1986.89026,-1125.76379,667.45795,89.97166,-25.36631,6.98075,-2398.104,1946.58142,-1020.62207,-104.75291,3.37899,-0.00818
2311,611.96533,-987.69318,-424.73157,92.55298,20.57008,-2.09519,-1025.75989,541.99792,-383.78354,-107.03553,0.35698,-0.00308,668.76801,-1369.03394,-216.35828,91.52813,-25.20266,7.5561,-141.13419,566.59814,-1.87401,-106.42752,3.68841,-0.00165
2312,1315.00195,555.09851,-671.4223,93.58249,20.55967,-3.14613,-1026.19592,-162.15915,-519.34564,-108.71796,0.37073,0.00722,123.41834,-104.33832,-486.93152,92.49549,-25.19538,8.03494,392.38327,-227.50786,174.51178,-107.99599,3.56759,0.00546
2313,1511.82043,719.90814,-207.67337,94.94251,20.28423,-3.77337,-1.98524,-395.70715,-52.54758,-110.24377,0.88995,-0.00641,605.19501,1151.42444,-272.59705,93.44433,-25.26755,8.30396,-28.83658,-537.46179,9.91813,-109.48914,3.18544,-0.00136
2314,1300.3783,-226.31374,493.29507,96.3849,19.79968,-3.76862,152.0332,428.45551,60.74159,-112.1684,1.54886,-0.00161,-736.86713,1247.28784,-66.48978,94.9247,-25.53647,9.16309,1390.95923,-651.17194,760.94312,-111.26462,3.17878,-0.00389
2315,1174.84924,-276.88837,741.66675,97.42691,19.5829,-3.62276,-992.31976,-115.80846,-596.77942,-113.86002,1.57916,0.00862,-1793.71851,-569.38031,-374.46536,96.94509,-25.66507,9.82808,1336.7373,263.29092,732.44318,-113.09403,2.41372,0.00182
2316,-1042.74158,-1091.14478,1005.68781,98.35509,19.54078,-2.80772,359.91858,-420.98648,49.48565,-115.25625,2.34703,-0.00741,-180.97182,-2007.71716,-133.31944,98.41524,-25.88859,9.46694,-1194.14819,977.22638,-495.16605,-114.419,0.86837,-0.00008
2317,-3422.08643,-2088.48926,1236.11121,99.10081,19.73762,-2.06832,2255.03442,1405.78564,1209.79639,-117.17464,3.46442,-0.0024,824.87415,-1076.30566,1203.4801,98.92434,-26.38077,9.14487,-1321.85999,550.34113,-557.81995,-115.68755,0.22033,-0.00269
2318,-574.76093,-831.74725,385.06668,99.61983,20.42807,-3.16158,-153.24475,1568.31201,122.72653,-118.93429,2.92715,0.00722,-791.39557,104.62968,1515.29688,99.55411,-26.33565,9.47429,1191.80872,24.96666,611.93457,-117.21306,0.29474,0.0015
2319,3773.57788,1066.86633,-624.01337,100.05734,21.143,-4.74447,-2819.52197,-113.67853,-1331.69788,-120.00848,2.14399,-0.00341,-962.20026,341.6554,246.71944,100.10432,-25.72593,9.37464,1341.59814,104.54684,659.31653,-118.42894,-0.29216,-0.00089
2320,1587.17444,727.98187,-717.49402,100.28044,21.68491,-4.3157,-673.1792,-94.31185,-341.57288,-120.93433,2.99614,-0.00205,1807.32507,-645.95105,-1080.64294,100.38038,-25.18814,8.36898,-1287.46606,921.90515,-621.05359,-119.32536,-1.60245,0.00167
2321,-3769.02441,-1091.01892,-315.51181,100.48734,22.14808,-2.91466,2406.32153,522.72382,1159.62024,-121.74351,4.12409,0.00092,1294.77844,-2057.91699,-1135.30664,101.15305,-24.91269,8.35599,-1568.00842,1438.42981,-793.88324,-120.34229,-2.22861,0.00006
2322,-2457.99072,-991.65936,35.31829,100.9897,22.29667,-3.52281,904.37103,374.68616,459.8685,-122.7382,3.89564,0.00148,-2446.94092,-656.69354,295.68964,101.41351,-25.01618,9.55953,1178.01599,598.68066,499.7619,-121.2232,-1.61056,-0.00272
2323,3627.43018,1119.98975,-234.8027,101.43573,22.3386,-5.57242,-2603.15479,636.56549,-1075.62085,-123.98924,3.13034,-0.00041,-1065.40076,1593.3645,702.49713,100.58615,-25.13341,9.0292,1284.90479,246.02542,552.74786,-121.67342,-1.70504,0.002
2324,4285.2666,1327.01855,-726.8031,101.75997,22.59861,-5.69669,-2162.48389,909.37006,-813.18683,-124.55289,3.59768,0.00028,2461.20166,768.28632,-638.09875,100.47507,-24.85536,7.71288,-913.99194,875.4986,-478.19025,-121.90008,-2.6045,0.00033
